name,address,rating,totalReviews,reviewsScraped,phone,website,category,priceLevel,lat,lng,googleMapsUrl
"MM Cafe & Bandung.me Apartment for Rent - Sewa Apartemen Harian di Bandung","3JVW+343, Padasuka, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40121, Indonesia",4.6,7,7,"+62 856-2288-555","","Agen Penyewaan Apartemen","",-6.907352,107.645302,"https://www.google.com/maps/search/?api=1&query=MM%20Cafe%20%26%20Bandung.me%20Apartment%20for%20Rent%20-%20Sewa%20Apartemen%20Harian%20di%20Bandung&query_place_id=ChIJC-HFgjDmaC4R3-kABgt6wXI"
"Groen Cafe","Jl. Sumatera No.48a, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia",4.8,25,25,"+62 811-1343-780","https://linktr.ee/groen.cafe","Kedai Kopi","",-6.9130489,107.6133231,"https://www.google.com/maps/search/?api=1&query=Groen%20Cafe&query_place_id=ChIJjThcvbXHaC4RYFEt-c80l84"
"Spot 225° Cafe","Jl. Cipicung Hilir No.224, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142, Indonesia",4.8,65,65,"+62 821-2022-7669","","Kafe","",-6.8595417,107.6093244,"https://www.google.com/maps/search/?api=1&query=Spot%20225%C2%B0%20Cafe&query_place_id=ChIJ-YFJ2DbnaC4R36hLHt6xdcc"
"Saga Cafe & Mart","Jl. Lombok 8 S, Merdeka, Sumurbandung, Bandung City, West Java 40113, Indonesia",3.9,18,18,"+62 22 4211151","","Kafe","",-6.9120904,107.6182089,"https://www.google.com/maps/search/?api=1&query=Saga%20Cafe%20%26%20Mart&query_place_id=ChIJwXKcYzTmaC4RJ2lSizv7AEM"
"Point Cafe Dipatiukur","Indomaret Point, Jl. Dipati Ukur No.85, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",4,42,42,"+62 21 1500280","https://pointcoffee.id/","Kedai Kopi","",-6.8879121,107.6152177,"https://www.google.com/maps/search/?api=1&query=Point%20Cafe%20Dipatiukur&query_place_id=ChIJHX8kWRrnaC4R2wSs1uXlksQ"
"cafe minus","3JWW+GG3, Padasuka, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40125, Indonesia",4.2,9,9,"","","Kafe","",-6.903739,107.6463007,"https://www.google.com/maps/search/?api=1&query=cafe%20minus&query_place_id=ChIJH0ALdpXnaC4R7gM7T4r-3xQ"
"cafe cinta by justice band","4JV5+8W5, Jl. Rereongan Sarupi, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142, Indonesia",5,3,3,"+62 878-2591-8024","","Kafe","",-6.8567289,107.6098676,"https://www.google.com/maps/search/?api=1&query=cafe%20cinta%20by%20justice%20band&query_place_id=ChIJj3XZIOznaC4R524ZG5-mkrw"
"Progresif Cafe","Jl. Ranca Bulan No.16, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia",4,1,1,"","","Kafe","",-6.8727202,107.6079037,"https://www.google.com/maps/search/?api=1&query=Progresif%20Cafe&query_place_id=ChIJmTucQO_maC4R_0ZYsopapGI"
"England Glory - Guest House , Meeting Room, Cafe","Jl. Cisitu Indah VI No.205, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",4.9,8,8,"+62 813-5888-5814","","Restoran Keluarga","",-6.871245,107.6142764,"https://www.google.com/maps/search/?api=1&query=England%20Glory%20-%20Guest%20House%20%2C%20Meeting%20Room%2C%20Cafe&query_place_id=ChIJ9-tjm4PnaC4R8WrQS_Wsurk"
"The Airplane Cafe","Jl. Aceh No.44, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",4.3,7,7,"+62 22 4210092","","Kafe","",-6.9078216,107.6087898,"https://www.google.com/maps/search/?api=1&query=The%20Airplane%20Cafe&query_place_id=ChIJ2ULNBzjmaC4R0CVQIjdyQXw"
"Little Bandung Cafe","3JQ5+VQ4, Jl. Wastukencana, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",3.3,3,3,"","","Kafe","",-6.9103646,107.6094609,"https://www.google.com/maps/search/?api=1&query=Little%20Bandung%20Cafe&query_place_id=ChIJ5wX01DnmaC4RQ9vm2XmOu3U"
"Uday cafe & resto","Braga Citiwalk Lt. G, Jl. Braga No. 99,101, Braga, Sumur Bandung, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",4.2,13,13,"+62 812-2442-7411","","Kafe","",-6.9171553,107.6087965,"https://www.google.com/maps/search/?api=1&query=Uday%20cafe%20%26%20resto&query_place_id=ChIJ9by5tzrmaC4R5kvKrBesGfg"
"Illy S Cafe BEC Bandung","Istana Bandung Electronics Centre Lantai LG AA 01 No.15-17, Jalan Purnawarman, Sumur Bandung, Babakan Ciamis, Kota Bandung, Jawa Barat 40117, Indonesia",4.4,13,13,"+62 813-4740-1804","","Kafe","",-6.9085193,107.6091229,"https://www.google.com/maps/search/?api=1&query=Illy%20S%20Cafe%20BEC%20Bandung&query_place_id=ChIJ8wl8GjjmaC4R1LLG_lYXBLM"
"Didago Cafe","Jl. Ir. H. Juanda No.. 21, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40135, Indonesia",4.5,1091,80,"+62 811-1217-0888","http://didago.id/","Kafe","",-6.904848,107.610566,"https://www.google.com/maps/search/?api=1&query=Didago%20Cafe&query_place_id=ChIJeQOnSPnmaC4Ra4SGZ-V4gfc"
"Checkpoint Auto Salon Cafe","Jl. Sumatera No.15, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",4.1,167,80,"+62 22 4204394","","Tempat Pencucian Mobil","",-6.9168069,107.6133167,"https://www.google.com/maps/search/?api=1&query=Checkpoint%20Auto%20Salon%20Cafe&query_place_id=ChIJLxVWuDHmaC4RYEXSimq14E0"
"Chingu Cafe","Jl. Sawunggaling No.10, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116, Indonesia",4.4,8071,80,"+62 858-6053-0980","https://www.instagram.com/chingucafe","Restoran Korea","",-6.901323,107.609731,"https://www.google.com/maps/search/?api=1&query=Chingu%20Cafe&query_place_id=ChIJjVWVX0_maC4RC6SB3UoNWrA"
"Oman cafe","Jl. Jawa No.18, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",5,4,4,"+62 812-1111-0603","","Kafe","",-6.9150914,107.6132442,"https://www.google.com/maps/search/?api=1&query=Oman%20cafe&query_place_id=ChIJ41SlBzHmaC4RA8Ny5lUm79o"
"Sierra Cafe & Lounge","Jl. Bukit Pakar Timur No.33, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198, Indonesia",4.5,3104,80,"","http://sierracafebandung.com/","Kafe","$$",-6.8634072,107.6292461,"https://www.google.com/maps/search/?api=1&query=Sierra%20Cafe%20%26%20Lounge&query_place_id=ChIJ0Ukf1iHnaC4RW4lEe4myzI8"
"Cafe Paskal","Jl. Geger Arum No.22, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154, Indonesia",4.6,7,7,"+62 823-1836-8833","","Kafe","",-6.860727,107.586627,"https://www.google.com/maps/search/?api=1&query=Cafe%20Paskal&query_place_id=ChIJ3WgIN7vmaC4Rf03X2dM-ogA"
"Lemongrass Cafe","Aston Tropicana Hotel & Plaza Bandung, Jl. Cihampelas No.125 -129, Cipaganti, Coblong, Bandung City, West Java 40131, Indonesia",4,26,26,"+62 22 2030101","","Kafe","",-6.8965106,107.6036075,"https://www.google.com/maps/search/?api=1&query=Lemongrass%20Cafe&query_place_id=ChIJT9kfoVzmaC4Ru6V0RhUMcrI"
"Taruma Kafe","Aryaduta Bandung, Jl. Sumatera No.51, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",3.9,18,18,"+62 22 4211234","https://www.aryaduta.com/en/hotel/ABD/aryaduta-bandung/dining/restaurants/detail/taruma-cafe","Restoran","",-6.9094488,107.6118074,"https://www.google.com/maps/search/?api=1&query=Taruma%20Kafe&query_place_id=ChIJ2S0LtzHmaC4R21p7iP3Gajs"
"""Cafe Baso""","Jl. Bojong Koneng, Sukapada, Kec. Cibeunying Kidul, Kabupaten Bandung, Jawa Barat 40191, Indonesia",4.6,97,80,"+62 895-2530-2833","","Restoran Bakso","",-6.8941621,107.6435697,"https://www.google.com/maps/search/?api=1&query=%22Cafe%20Baso%22&query_place_id=ChIJb3hT7KLnaC4RilOEAfY4L2s"
"And's Zeroun Cafe And Resto","Jl. Diponegoro No.18, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",5,1,1,"","","Kafe","",-6.9015657,107.6161253,"https://www.google.com/maps/search/?api=1&query=And's%20Zeroun%20Cafe%20And%20Resto&query_place_id=ChIJ8xBFGUzmaC4RFGJU4b_-DjA"
"Steak & Coffee SML Cafe","Jl. Bojong Koneng Atas No.14, Cibeunying, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191, Indonesia",4.9,9,9,"+62 812-2089-8900","","Kafe","",-6.8882237,107.6475935,"https://www.google.com/maps/search/?api=1&query=Steak%20%26%20Coffee%20SML%20Cafe&query_place_id=ChIJ2xyLsxTnaC4RXpS9VahrA04"
"Pote Cafe","Jl. Sulanjana No.5, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116, Indonesia",4.5,16,16,"+62 896-3294-8386","","Restoran Indonesia","",-6.900191,107.6116829,"https://www.google.com/maps/search/?api=1&query=Pote%20Cafe&query_place_id=ChIJjYxO25bnaC4RqCWWaL05NaY"
"North Dago Cafe","The Jayakarta Hotel, Jl. Ir. H. Juanda Lantai Basement, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",4.3,50,50,"+62 22 2505888","http://www.jayakartahotelsresorts.com/","Kafe","",-6.870751,107.6193453,"https://www.google.com/maps/search/?api=1&query=North%20Dago%20Cafe&query_place_id=ChIJy1byckjmaC4Rz81S9vRu1LE"
"Teras Cafe","Jl. Asia Afrika No.55, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",3.9,31,31,"","","Kafe","",-6.9206426,107.6068997,"https://www.google.com/maps/search/?api=1&query=Teras%20Cafe&query_place_id=ChIJ9TlcZRTnaC4REXd2bYsl3bs"
"Bayang cafe","Jl. Mars Dirgahayu No.22, Cibeunying, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191, Indonesia",4.8,8,8,"","","Kedai Kopi","",-6.8832174,107.6376671,"https://www.google.com/maps/search/?api=1&query=Bayang%20cafe&query_place_id=ChIJD526N8vnaC4RrNigrw1uSfY"
"Cafe Asri","Kompleks Bumi Asri III Jl. Villa Asri Raya No.17, Sukapada, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40125, Indonesia",5,8,8,"","","Kafe","",-6.8949755,107.6475322,"https://www.google.com/maps/search/?api=1&query=Cafe%20Asri&query_place_id=ChIJxRLHMJjnaC4RNJVF3EEH_5g"
"Cafe Pasteur","Jl. Dr. Djunjunan No.111, Pajajaran, Kec. Cicendo, Kota Bandung, Jawa Barat 40173, Indonesia",4.4,12,12,"","","Kafe","",-6.895796,107.5890379,"https://www.google.com/maps/search/?api=1&query=Cafe%20Pasteur&query_place_id=ChIJpTQSqmXmaC4RP3wDzW0hTec"
"Jimbaran Cafe & Lounge","Jl. Gegerkalong Hilir No.65, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",4.6,5,5,"","","Kafe","",-6.8697029,107.5904258,"https://www.google.com/maps/search/?api=1&query=Jimbaran%20Cafe%20%26%20Lounge&query_place_id=ChIJf4PIqJbmaC4RkDlSCcm8Xxg"
"SWEET LIGHT CAFE PUNCLUT","Jl. Cipicung Girang Jl. Punclut No.115, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142, Indonesia",5,4,4,"","http://www.instagram.com/sweetlight.cafe","Kafe","",-6.8562726,107.6132225,"https://www.google.com/maps/search/?api=1&query=SWEET%20LIGHT%20CAFE%20PUNCLUT&query_place_id=ChIJqf4oPe7naC4Rsp59sFq1c0E"
"JRX Pool & Cafe","Jl. Kebon Kawung No.30, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171, Indonesia",4.5,186,80,"+62 812-3110-1188","","Klub Olahraga","",-6.9123927,107.6011226,"https://www.google.com/maps/search/?api=1&query=JRX%20Pool%20%26%20Cafe&query_place_id=ChIJe2sReDTnaC4R5ZC8P99t4Hs"
"Dago Heuvel Restaurant Resort & Cafe","JL. Ciburial Indah Jl. Bukit Pakar Timur No.45, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198, Indonesia",4.4,1178,80,"+62 22 82523009","","Hotel Resor","US$17",-6.8591796,107.6440094,"https://www.google.com/maps/search/?api=1&query=Dago%20Heuvel%20Restaurant%20Resort%20%26%20Cafe&query_place_id=ChIJb0d7tiPnaC4RaEhXk50H9IE"
"Trotoart Cafe & Street Kichen Cisitu","Jl. Cisitu Lama No.179 z, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",4.4,19,19,"+62 895-2757-7937","","Bar","",-6.8830327,107.6116945,"https://www.google.com/maps/search/?api=1&query=Trotoart%20Cafe%20%26%20Street%20Kichen%20Cisitu&query_place_id=ChIJ9UL57GPnaC4RY1xU35UhZ34"
"Cafe Babeh","Ruko Bawah, Jl. Gelap Nyawang, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",4.6,30,30,"+62 812-2010-6443","","Kafe","",-6.8949621,107.6113322,"https://www.google.com/maps/search/?api=1&query=Cafe%20Babeh&query_place_id=ChIJYX2SXlDmaC4R_fHmNyH2rTk"
"D'Jiman Cafe","Jl. Purwakarta Raya No.5, Antapani Tengah, Kec. Antapani, Kota Bandung, Jawa Barat, Indonesia",4.6,11,11,"+62 812-2003-6338","","Kedai Kopi","",-6.9144891,107.65256,"https://www.google.com/maps/search/?api=1&query=D'Jiman%20Cafe&query_place_id=ChIJw6cdvgHnaC4RYz_rGIu7GhU"
"Saung Rengganis Cafe & Catering","Jl. Rereongan Sarupi No.73, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142, Indonesia",4.6,713,80,"+62 813-2280-2800","","Rumah Makan","",-6.8601641,107.6057256,"https://www.google.com/maps/search/?api=1&query=Saung%20Rengganis%20Cafe%20%26%20Catering&query_place_id=ChIJp1aUQsTmaC4Ru3VzjxopnK8"
"Chiba Cafe","Jl. Semar No.1, Arjuna, Kec. Cicendo, Kota Bandung, Jawa Barat 40172, Indonesia",4.5,833,80,"+62 22 6007188","","Restoran Steak","$$",-6.9096726,107.596872,"https://www.google.com/maps/search/?api=1&query=Chiba%20Cafe&query_place_id=ChIJN_jysmrmaC4RlbDkf1bg2jE"
"Cafe Cisangkuy","Jl. Cisangkuy No.68-56, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",4.3,36,36,"","","Kafe","",-6.9016938,107.6212374,"https://www.google.com/maps/search/?api=1&query=Cafe%20Cisangkuy&query_place_id=ChIJq3B97UjnaC4R_wQQUVpSkRU"
"Cafe Sederhana","Jl. Kapten Abdul Hamid No.21, Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia",4.6,147,80,"+62 812-2404-1664","","Kafe","",-6.8651598,107.5947748,"https://www.google.com/maps/search/?api=1&query=Cafe%20Sederhana&query_place_id=ChIJr5p-Tb7maC4R9IdnHDL6VtU"
"Betang Coffee @WiFi Corner","Jl. Supratman No.62, Cihaur Geulis, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40122, Indonesia",4.3,494,80,"+62 812-8651-9934","","Kafe","",-6.9059205,107.6297398,"https://www.google.com/maps/search/?api=1&query=Betang%20Coffee%20%40WiFi%20Corner&query_place_id=ChIJWVWxMLbnaC4RRHG9Z4q-xeY"
"Garden Cafe Dago 109 / GMKI Cabang Bandung","Jl. Ir. H. Juanda No.109, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",4.4,134,80,"","","Kafe","",-6.8928073,107.6128568,"https://www.google.com/maps/search/?api=1&query=Garden%20Cafe%20Dago%20109%20%2F%20GMKI%20Cabang%20Bandung&query_place_id=ChIJv1DpJlHmaC4RgkawS7IOqxU"
"Germ Cafe","Jl. Cilaki No.43, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",4.6,47,47,"+62 22 7234262","","Kafe","",-6.9051013,107.6265827,"https://www.google.com/maps/search/?api=1&query=Germ%20Cafe&query_place_id=ChIJ2amAxbXnaC4RP8NJEjbrT_c"
"Ksatria Cafe","4HJX+H8F, Jl. Komp. Secapa, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia",5,3,3,"+62 897-5679-307","","Kedai Kopi","",-6.8685616,107.5983113,"https://www.google.com/maps/search/?api=1&query=Ksatria%20Cafe&query_place_id=ChIJWeH8f13naC4RuUpx9rYoVPI"
"Forklik Cafe and Billiard","Jl. Dipati Ukur No.91, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",4.4,298,80,"+62 811-2007-2666","https://www.instagram.com/forklikofficial/","Kafe","",-6.8872358,107.6149209,"https://www.google.com/maps/search/?api=1&query=Forklik%20Cafe%20and%20Billiard&query_place_id=ChIJ1S6_9kLnaC4RvzKgg0GkiQY"
"Ten To Ten Cafe Mangga","Jl. Mangga No.1, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",4.4,273,80,"+62 896-1111-0888","","Restoran","",-6.9148754,107.6310878,"https://www.google.com/maps/search/?api=1&query=Ten%20To%20Ten%20Cafe%20Mangga&query_place_id=ChIJqyyw_crnaC4RFM22njSI1Gc"
"Briiz Chocolate Cafe Saparua","Jl. Ambon No.15, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",4.7,51,51,"+62 821-9050-8778","","Kafe Coklat","",-6.9071592,107.6167037,"https://www.google.com/maps/search/?api=1&query=Briiz%20Chocolate%20Cafe%20Saparua&query_place_id=ChIJzwadZJ_naC4RJE7fDwwSrzU"
"STARLITE CAFE BANDUNG","Jl. Dr. Djunjunan No.143, Pajajaran, Kec. Cicendo, Kota Bandung, Jawa Barat 40173, Indonesia",5,3,3,"+62 818-284-441","","Restoran","",-6.8934106,107.5848864,"https://www.google.com/maps/search/?api=1&query=STARLITE%20CAFE%20BANDUNG&query_place_id=ChIJI60_iTblaC4RCnKykfWWPIE"
"LOY CAFE","Jl. Banda No.31, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",4.5,189,80,"","","Kafe","",-6.9042088,107.6163683,"https://www.google.com/maps/search/?api=1&query=LOY%20CAFE&query_place_id=ChIJUf1OTU7naC4R-CzdHpg7tvM"
"Dots Board Game Cafe","Ruko Paskal Hyper Square Blok F41 - F42, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40161, Indonesia",4.7,403,80,"+62 812-2048-3630","https://www.tokopedia.com/dotsboardgame","Kafe","",-6.914537,107.593697,"https://www.google.com/maps/search/?api=1&query=Dots%20Board%20Game%20Cafe&query_place_id=ChIJVYWCBJfnaC4R63OMouo0bNU"
"Kanaya Resto & Cafe","Jl. Cikutra No.237, Neglasari, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40124, Indonesia",4.5,2742,80,"+62 812-3133-3237","http://www.kanayafood.com/","Restoran","",-6.8935936,107.6359289,"https://www.google.com/maps/search/?api=1&query=Kanaya%20Resto%20%26%20Cafe&query_place_id=ChIJw-nIq6XnaC4Ri2RK7Dy8bQE"
"Cafe de Musee","Belakang Gedung Museum UPI, Area Cafe Museum, Jl. Dr. Setiabudi No.229, Kota Bandung, Jawa Barat 40154, Indonesia",4.4,28,28,"+62 857-0300-7940","http://cafedemusee.com/","Restoran","",-6.8595856,107.594119,"https://www.google.com/maps/search/?api=1&query=Cafe%20de%20Musee&query_place_id=ChIJFSRj4GfnaC4RnGMDg4gBQKk"
"Cafe Riung Panyileukan","Jl. Tm. Cibeunying Sel. No.37, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",4.5,707,80,"+62 22 7271347","","Restoran Sunda","",-6.9054062,107.6240696,"https://www.google.com/maps/search/?api=1&query=Cafe%20Riung%20Panyileukan&query_place_id=ChIJLe0aD7XnaC4Rr7pS8NqGZYk"
"Chinguya Nolja Korean Food Cafe","Jl. Gegerkalong Tengah Gg. H. Ridho No.9, RT.01/RW.3, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",4.8,99,80,"+62 857-9514-3093","https://instagram.com/chinguyanolja","Restoran Korea","",-6.8670569,107.5921368,"https://www.google.com/maps/search/?api=1&query=Chinguya%20Nolja%20Korean%20Food%20Cafe&query_place_id=ChIJw_R6OtLnaC4RRnPGky3Tv78"
"Roger's Cafe & Lounge","Jl. Ir. H. Juanda No.97, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",4.3,298,80,"+62 22 2509009","","Kafe","$$",-6.89477,107.612567,"https://www.google.com/maps/search/?api=1&query=Roger's%20Cafe%20%26%20Lounge&query_place_id=ChIJU5DYDEjmaC4R0H1Ddoej98c"
"Buih Kopi","Jl. Trunojoyo No.40, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",4.4,492,80,"+62 898-4653-192","","Kedai Kopi","",-6.9025521,107.6143065,"https://www.google.com/maps/search/?api=1&query=Buih%20Kopi&query_place_id=ChIJjeJPSknmaC4R5p13sBjrSGs"
"LS Plus Lakipadada","Jl. Bojong Koneng Atas No.22, Cibeunying, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191, Indonesia",4.5,604,80,"+62 22 20534695","","Kafe","",-6.887065,107.647507,"https://www.google.com/maps/search/?api=1&query=LS%20Plus%20Lakipadada&query_place_id=ChIJJ0J_t5_naC4RXnLyDsNKaTk"
"Heritage Cafe","Jl. L. L. R.E. Martadinata No.61, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",4.3,77,77,"+62 22 4267707","","Kafe","",-6.905989,107.6164647,"https://www.google.com/maps/search/?api=1&query=Heritage%20Cafe&query_place_id=ChIJ5SoVP0rmaC4Rfi6fgfLdLqI"
"Nakara Foodcourt","Jl. Sukajadi No.140, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",4.4,114,80,"+62 895-0411-6379","","Kafe","",-6.8894241,107.5971344,"https://www.google.com/maps/search/?api=1&query=Nakara%20Foodcourt&query_place_id=ChIJwR6PSVjnaC4RQyzOYkfQqik"
"18 Hrs Café","Jl. Dr. Setiabudi No.103, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",4.5,82,80,"+62 22 2032600","","Kafe","",-6.8715797,107.5938088,"https://www.google.com/maps/search/?api=1&query=18%20Hrs%20Caf%C3%A9&query_place_id=ChIJuRIIlJXmaC4RYQ89D0dn0ns"
"Sonoma Cafe|Resto (Sonoma Gold)","Jl. Lombok No.29, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia",4.5,2179,80,"+62 22 20530987","http://www.sonomaresto.com/","Restoran Steak","$$$",-6.9090388,107.6187029,"https://www.google.com/maps/search/?api=1&query=Sonoma%20Cafe%7CResto%20(Sonoma%20Gold)&query_place_id=ChIJawtYCDXmaC4RVol2ECy4yRY"
"Teratai Restaurant & Coffee Shop","JL. Bungur No. 2, Cipedes,, Karang Setra Hotel, Spa & Cottages, Cipedes, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",4.7,43,43,"+62 22 2031900","","Restoran","",-6.883285,107.595559,"https://www.google.com/maps/search/?api=1&query=Teratai%20Restaurant%20%26%20Coffee%20Shop&query_place_id=ChIJw9KuhYzmaC4RqQKy5VVuqnU"
"Nonna Cafe And Resto","Jl. Progo No.37, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",4.4,545,80,"+62 877-7308-6607","http://instagram.com/nonna.italians","Restoran Italia","",-6.9043506,107.6199587,"https://www.google.com/maps/search/?api=1&query=Nonna%20Cafe%20And%20Resto&query_place_id=ChIJJX81H0vmaC4RV9YXmbSgIGs"
"Linara Collective + Ant Bakery and Cafe","Jl. Setrawangi No.8, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163, Indonesia",4.6,249,80,"+62 812-2444-64105","https://www.instagram.com/reel/DUr0RS9klkh/?igsh=YW1sYWZkb24zbjVv","Restoran Makanan Sehat","$$",-6.8812959,107.5843013,"https://www.google.com/maps/search/?api=1&query=Linara%20Collective%20%2B%20Ant%20Bakery%20and%20Cafe&query_place_id=ChIJaUajEobnaC4RVwclAlad5I0"
"Jinji Times Coffee","Jl. Bengawan No.56pav, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",4.7,57,57,"","","Kedai Kopi","",-6.90865,107.6274097,"https://www.google.com/maps/search/?api=1&query=Jinji%20Times%20Coffee&query_place_id=ChIJcYRqyN_naC4RV3pSiEZ1uX4"
"4eat Cafe","Jl. Progo No.13A, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",4.2,215,80,"+62 22 20523599","https://www.instagram.com/4eatcafe/","Kafe","",-6.9045498,107.6184443,"https://www.google.com/maps/search/?api=1&query=4eat%20Cafe&query_place_id=ChIJ59H-qkvmaC4RiXpKU6TP6Lo"
"Black Insomnia Coffee","Jl. Terusan Katamso No.151B, Cikutra, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40124, Indonesia",4.6,192,80,"+62 812-1488-8555","","Kedai Kopi","$",-6.9005095,107.6385609,"https://www.google.com/maps/search/?api=1&query=Black%20Insomnia%20Coffee&query_place_id=ChIJ4R0C7rvnaC4RK7Nemqw_Hpk"
"Fokasu Coffee House","Jl. Titiran No.86, Sadang Serang, Kecamatan Coblong, Kota Bandung, Jawa Barat 40133, Indonesia",4.8,73,73,"+62 856-2140-077","","Kedai Kopi","",-6.8953043,107.6192791,"https://www.google.com/maps/search/?api=1&query=Fokasu%20Coffee%20House&query_place_id=ChIJfVPBy-rnaC4RymcGVNBFRb0"
"Miliki Coffee","Jl. Trunojoyo No.46, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",4.8,76,76,"+62 823-1554-7650","","Kedai Kopi","",-6.9024214,107.614746,"https://www.google.com/maps/search/?api=1&query=Miliki%20Coffee&query_place_id=ChIJs_MHAkfnaC4ReJqsnvOw0B8"
"Point Cafe Pasteur 78","Jl. Dr. Djunjunan No.78, Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",2.5,28,28,"+62 21 1500280","https://pointcoffee.id/","Kedai Kopi","",-6.8969073,107.5921758,"https://www.google.com/maps/search/?api=1&query=Point%20Cafe%20Pasteur%2078&query_place_id=ChIJ-ctEXP7naC4RTtcuqWuGKdk"
"Carra cafe","Jl. Bagusrangin No.14, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",4.9,14,14,"","","Kedai Kopi","",-6.8974483,107.6174362,"https://www.google.com/maps/search/?api=1&query=Carra%20cafe&query_place_id=ChIJjbWmfTvnaC4RAx_-p4xoj6w"
